genre,track_name,preview_url,location,filename,artist,artist_uri,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
album rock,Hole In The Sky,,./scrapes/album rock/Hole In The Sky.mp3,Hole In The Sky.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Sabotage (2009 Remaster),1975-07-28,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187
birmingham metal,Hole In The Sky,,./scrapes/birmingham metal/Hole In The Sky.mp3,Hole In The Sky.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Sabotage (2009 Remaster),1975-07-28,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187
classic rock,Hole In The Sky,,./scrapes/classic rock/Hole In The Sky.mp3,Hole In The Sky.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Sabotage (2009 Remaster),1975-07-28,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187
hard rock,Hole In The Sky,,./scrapes/hard rock/Hole In The Sky.mp3,Hole In The Sky.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Sabotage (2009 Remaster),1975-07-28,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187
metal,Hole In The Sky,,./scrapes/metal/Hole In The Sky.mp3,Hole In The Sky.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Sabotage (2009 Remaster),1975-07-28,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187
rock,Hole In The Sky,,./scrapes/rock/Hole In The Sky.mp3,Hole In The Sky.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Sabotage (2009 Remaster),1975-07-28,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187
stoner rock,Hole In The Sky,,./scrapes/stoner rock/Hole In The Sky.mp3,Hole In The Sky.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Sabotage (2009 Remaster),1975-07-28,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187
uk doom metal,Hole In The Sky,,./scrapes/uk doom metal/Hole In The Sky.mp3,Hole In The Sky.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Sabotage (2009 Remaster),1975-07-28,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187
genre,track_name,preview_url,location,filename,artist,artist_uri,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
album rock,Desert Plains,https://p.scdn.co/mp3-preview/95685d71e42d5b1a447246635b0ba55a7b23c11a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/album rock/Desert Plains.mp3,Desert Plains.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445
birmingham metal,Desert Plains,https://p.scdn.co/mp3-preview/95685d71e42d5b1a447246635b0ba55a7b23c11a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/birmingham metal/Desert Plains.mp3,Desert Plains.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445
classic rock,Desert Plains,https://p.scdn.co/mp3-preview/95685d71e42d5b1a447246635b0ba55a7b23c11a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/classic rock/Desert Plains.mp3,Desert Plains.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445
hard rock,Desert Plains,https://p.scdn.co/mp3-preview/95685d71e42d5b1a447246635b0ba55a7b23c11a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/hard rock/Desert Plains.mp3,Desert Plains.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445
metal,Desert Plains,https://p.scdn.co/mp3-preview/95685d71e42d5b1a447246635b0ba55a7b23c11a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/metal/Desert Plains.mp3,Desert Plains.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445
power metal,Desert Plains,https://p.scdn.co/mp3-preview/95685d71e42d5b1a447246635b0ba55a7b23c11a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/power metal/Desert Plains.mp3,Desert Plains.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445
rock,Desert Plains,https://p.scdn.co/mp3-preview/95685d71e42d5b1a447246635b0ba55a7b23c11a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Desert Plains.mp3,Desert Plains.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445
speed metal,Desert Plains,https://p.scdn.co/mp3-preview/95685d71e42d5b1a447246635b0ba55a7b23c11a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/speed metal/Desert Plains.mp3,Desert Plains.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445,0.538,0.923,0,-5.154,1,0.0447,0.000464,0.00866,0.564,0.444,124.445
comic metal,Battle Hymn,,./scrapes/comic metal/Battle Hymn.mp3,Battle Hymn.mp3,Manowar,spotify:artist:4CzUzn54Cp9TQr6a7JIlMZ,Battle Hymns,1982-06-07,0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499,0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499
hard rock,Battle Hymn,,./scrapes/hard rock/Battle Hymn.mp3,Battle Hymn.mp3,Manowar,spotify:artist:4CzUzn54Cp9TQr6a7JIlMZ,Battle Hymns,1982-06-07,0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499,0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499
metal,Battle Hymn,,./scrapes/metal/Battle Hymn.mp3,Battle Hymn.mp3,Manowar,spotify:artist:4CzUzn54Cp9TQr6a7JIlMZ,Battle Hymns,1982-06-07,0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499,0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499
power metal,Battle Hymn,,./scrapes/power metal/Battle Hymn.mp3,Battle Hymn.mp3,Manowar,spotify:artist:4CzUzn54Cp9TQr6a7JIlMZ,Battle Hymns,1982-06-07,0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499,0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499
rock,Battle Hymn,,./scrapes/rock/Battle Hymn.mp3,Battle Hymn.mp3,Manowar,spotify:artist:4CzUzn54Cp9TQr6a7JIlMZ,Battle Hymns,1982-06-07,0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499,0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499
speed metal,Battle Hymn,,./scrapes/speed metal/Battle Hymn.mp3,Battle Hymn.mp3,Manowar,spotify:artist:4CzUzn54Cp9TQr6a7JIlMZ,Battle Hymns,1982-06-07,0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499,0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499
album rock,Heading Out to the Highway,https://p.scdn.co/mp3-preview/e26e1475006b245a9baff359c3e76d209693a3e8?cid=b82fb22d072d4120850c99225ff01644,./scrapes/album rock/Heading Out to the Highway.mp3,Heading Out to the Highway.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212
birmingham metal,Heading Out to the Highway,https://p.scdn.co/mp3-preview/e26e1475006b245a9baff359c3e76d209693a3e8?cid=b82fb22d072d4120850c99225ff01644,./scrapes/birmingham metal/Heading Out to the Highway.mp3,Heading Out to the Highway.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212
classic rock,Heading Out to the Highway,https://p.scdn.co/mp3-preview/e26e1475006b245a9baff359c3e76d209693a3e8?cid=b82fb22d072d4120850c99225ff01644,./scrapes/classic rock/Heading Out to the Highway.mp3,Heading Out to the Highway.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212
hard rock,Heading Out to the Highway,https://p.scdn.co/mp3-preview/e26e1475006b245a9baff359c3e76d209693a3e8?cid=b82fb22d072d4120850c99225ff01644,./scrapes/hard rock/Heading Out to the Highway.mp3,Heading Out to the Highway.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212
metal,Heading Out to the Highway,https://p.scdn.co/mp3-preview/e26e1475006b245a9baff359c3e76d209693a3e8?cid=b82fb22d072d4120850c99225ff01644,./scrapes/metal/Heading Out to the Highway.mp3,Heading Out to the Highway.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212
power metal,Heading Out to the Highway,https://p.scdn.co/mp3-preview/e26e1475006b245a9baff359c3e76d209693a3e8?cid=b82fb22d072d4120850c99225ff01644,./scrapes/power metal/Heading Out to the Highway.mp3,Heading Out to the Highway.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212
rock,Heading Out to the Highway,https://p.scdn.co/mp3-preview/e26e1475006b245a9baff359c3e76d209693a3e8?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Heading Out to the Highway.mp3,Heading Out to the Highway.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212
speed metal,Heading Out to the Highway,https://p.scdn.co/mp3-preview/e26e1475006b245a9baff359c3e76d209693a3e8?cid=b82fb22d072d4120850c99225ff01644,./scrapes/speed metal/Heading Out to the Highway.mp3,Heading Out to the Highway.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Point Of Entry,1981,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.212
glam metal,Dr. Feelgood,,./scrapes/glam metal/Dr. Feelgood.mp3,Dr. Feelgood.mp3,Mötley Crüe,spotify:artist:0cc6vw3VN8YlIcvr1v7tBL,Dr. Feelgood (Enhanced),1989,0.535,0.968,2,-3.952,1,0.0658,0.000894,0.0127,0.236,0.384,110.964,0.535,0.968,2,-3.952,1,0.0658,0.000894,0.0127,0.236,0.384,110.964
hard rock,Dr. Feelgood,,./scrapes/hard rock/Dr. Feelgood.mp3,Dr. Feelgood.mp3,Mötley Crüe,spotify:artist:0cc6vw3VN8YlIcvr1v7tBL,Dr. Feelgood (Enhanced),1989,0.535,0.968,2,-3.952,1,0.0658,0.000894,0.0127,0.236,0.384,110.964,0.535,0.968,2,-3.952,1,0.0658,0.000894,0.0127,0.236,0.384,110.964
metal,Dr. Feelgood,,./scrapes/metal/Dr. Feelgood.mp3,Dr. Feelgood.mp3,Mötley Crüe,spotify:artist:0cc6vw3VN8YlIcvr1v7tBL,Dr. Feelgood (Enhanced),1989,0.535,0.968,2,-3.952,1,0.0658,0.000894,0.0127,0.236,0.384,110.964,0.535,0.968,2,-3.952,1,0.0658,0.000894,0.0127,0.236,0.384,110.964
rock,Dr. Feelgood,,./scrapes/rock/Dr. Feelgood.mp3,Dr. Feelgood.mp3,Mötley Crüe,spotify:artist:0cc6vw3VN8YlIcvr1v7tBL,Dr. Feelgood (Enhanced),1989,0.535,0.968,2,-3.952,1,0.0658,0.000894,0.0127,0.236,0.384,110.964,0.535,0.968,2,-3.952,1,0.0658,0.000894,0.0127,0.236,0.384,110.964
sleaze rock,Dr. Feelgood,,./scrapes/sleaze rock/Dr. Feelgood.mp3,Dr. Feelgood.mp3,Mötley Crüe,spotify:artist:0cc6vw3VN8YlIcvr1v7tBL,Dr. Feelgood (Enhanced),1989,0.535,0.968,2,-3.952,1,0.0658,0.000894,0.0127,0.236,0.384,110.964,0.535,0.968,2,-3.952,1,0.0658,0.000894,0.0127,0.236,0.384,110.964
album rock,Seventh Son of a Seventh Son - 1998 Remaster,,./scrapes/album rock/Seventh Son of a Seventh Son - 1998 Remaster.mp3,Seventh Son of a Seventh Son - 1998 Remaster.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,Seventh Son Of A Seventh Son (1998 Remastered Edition),1988,0.248,0.807,4,-8.807,0,0.0539,0.17,0.00905,0.164,0.102,105.896,0.248,0.807,4,-8.807,0,0.0539,0.17,0.00905,0.164,0.102,105.896
hard rock,Seventh Son of a Seventh Son - 1998 Remaster,,./scrapes/hard rock/Seventh Son of a Seventh Son - 1998 Remaster.mp3,Seventh Son of a Seventh Son - 1998 Remaster.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,Seventh Son Of A Seventh Son (1998 Remastered Edition),1988,0.248,0.807,4,-8.807,0,0.0539,0.17,0.00905,0.164,0.102,105.896,0.248,0.807,4,-8.807,0,0.0539,0.17,0.00905,0.164,0.102,105.896
metal,Seventh Son of a Seventh Son - 1998 Remaster,,./scrapes/metal/Seventh Son of a Seventh Son - 1998 Remaster.mp3,Seventh Son of a Seventh Son - 1998 Remaster.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,Seventh Son Of A Seventh Son (1998 Remastered Edition),1988,0.248,0.807,4,-8.807,0,0.0539,0.17,0.00905,0.164,0.102,105.896,0.248,0.807,4,-8.807,0,0.0539,0.17,0.00905,0.164,0.102,105.896
nwobhm,Seventh Son of a Seventh Son - 1998 Remaster,,./scrapes/nwobhm/Seventh Son of a Seventh Son - 1998 Remaster.mp3,Seventh Son of a Seventh Son - 1998 Remaster.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,Seventh Son Of A Seventh Son (1998 Remastered Edition),1988,0.248,0.807,4,-8.807,0,0.0539,0.17,0.00905,0.164,0.102,105.896,0.248,0.807,4,-8.807,0,0.0539,0.17,0.00905,0.164,0.102,105.896
rock,Seventh Son of a Seventh Son - 1998 Remaster,,./scrapes/rock/Seventh Son of a Seventh Son - 1998 Remaster.mp3,Seventh Son of a Seventh Son - 1998 Remaster.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,Seventh Son Of A Seventh Son (1998 Remastered Edition),1988,0.248,0.807,4,-8.807,0,0.0539,0.17,0.00905,0.164,0.102,105.896,0.248,0.807,4,-8.807,0,0.0539,0.17,0.00905,0.164,0.102,105.896
album rock,Only,,./scrapes/album rock/Only.mp3,Only.mp3,Anthrax,spotify:artist:3JysSUOyfVs1UQ0UaESheP,Sound Of White Noise,1993,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223
alternative metal,Only,,./scrapes/alternative metal/Only.mp3,Only.mp3,Anthrax,spotify:artist:3JysSUOyfVs1UQ0UaESheP,Sound Of White Noise,1993,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223
hard rock,Only,,./scrapes/hard rock/Only.mp3,Only.mp3,Anthrax,spotify:artist:3JysSUOyfVs1UQ0UaESheP,Sound Of White Noise,1993,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223
metal,Only,,./scrapes/metal/Only.mp3,Only.mp3,Anthrax,spotify:artist:3JysSUOyfVs1UQ0UaESheP,Sound Of White Noise,1993,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223
nu metal,Only,,./scrapes/nu metal/Only.mp3,Only.mp3,Anthrax,spotify:artist:3JysSUOyfVs1UQ0UaESheP,Sound Of White Noise,1993,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223
old school thrash,Only,,./scrapes/old school thrash/Only.mp3,Only.mp3,Anthrax,spotify:artist:3JysSUOyfVs1UQ0UaESheP,Sound Of White Noise,1993,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223
rap metal,Only,,./scrapes/rap metal/Only.mp3,Only.mp3,Anthrax,spotify:artist:3JysSUOyfVs1UQ0UaESheP,Sound Of White Noise,1993,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223
rock,Only,,./scrapes/rock/Only.mp3,Only.mp3,Anthrax,spotify:artist:3JysSUOyfVs1UQ0UaESheP,Sound Of White Noise,1993,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223
speed metal,Only,,./scrapes/speed metal/Only.mp3,Only.mp3,Anthrax,spotify:artist:3JysSUOyfVs1UQ0UaESheP,Sound Of White Noise,1993,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223
thrash metal,Only,,./scrapes/thrash metal/Only.mp3,Only.mp3,Anthrax,spotify:artist:3JysSUOyfVs1UQ0UaESheP,Sound Of White Noise,1993,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223,0.47,0.978,11,-5.437,1,0.162,0.00298,0.0,0.41,0.0708,111.223
blues rock,Kick Out The Jams (Original Uncensored Version 1968),,./scrapes/blues rock/Kick Out The Jams (Original Uncensored Version 1968).mp3,Kick Out The Jams (Original Uncensored Version 1968).mp3,MC5,spotify:artist:4WquJweZPIK9qcfVFhTKvf,MC5 & The Ultimate Garage Rock Collection,2009-01-01,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918
classic garage rock,Kick Out The Jams (Original Uncensored Version 1968),,./scrapes/classic garage rock/Kick Out The Jams (Original Uncensored Version 1968).mp3,Kick Out The Jams (Original Uncensored Version 1968).mp3,MC5,spotify:artist:4WquJweZPIK9qcfVFhTKvf,MC5 & The Ultimate Garage Rock Collection,2009-01-01,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918
garage rock,Kick Out The Jams (Original Uncensored Version 1968),,./scrapes/garage rock/Kick Out The Jams (Original Uncensored Version 1968).mp3,Kick Out The Jams (Original Uncensored Version 1968).mp3,MC5,spotify:artist:4WquJweZPIK9qcfVFhTKvf,MC5 & The Ultimate Garage Rock Collection,2009-01-01,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918
protopunk,Kick Out The Jams (Original Uncensored Version 1968),,./scrapes/protopunk/Kick Out The Jams (Original Uncensored Version 1968).mp3,Kick Out The Jams (Original Uncensored Version 1968).mp3,MC5,spotify:artist:4WquJweZPIK9qcfVFhTKvf,MC5 & The Ultimate Garage Rock Collection,2009-01-01,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918
psychedelic rock,Kick Out The Jams (Original Uncensored Version 1968),,./scrapes/psychedelic rock/Kick Out The Jams (Original Uncensored Version 1968).mp3,Kick Out The Jams (Original Uncensored Version 1968).mp3,MC5,spotify:artist:4WquJweZPIK9qcfVFhTKvf,MC5 & The Ultimate Garage Rock Collection,2009-01-01,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918
pub rock,Kick Out The Jams (Original Uncensored Version 1968),,./scrapes/pub rock/Kick Out The Jams (Original Uncensored Version 1968).mp3,Kick Out The Jams (Original Uncensored Version 1968).mp3,MC5,spotify:artist:4WquJweZPIK9qcfVFhTKvf,MC5 & The Ultimate Garage Rock Collection,2009-01-01,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918
punk,Kick Out The Jams (Original Uncensored Version 1968),,./scrapes/punk/Kick Out The Jams (Original Uncensored Version 1968).mp3,Kick Out The Jams (Original Uncensored Version 1968).mp3,MC5,spotify:artist:4WquJweZPIK9qcfVFhTKvf,MC5 & The Ultimate Garage Rock Collection,2009-01-01,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918
punk blues,Kick Out The Jams (Original Uncensored Version 1968),,./scrapes/punk blues/Kick Out The Jams (Original Uncensored Version 1968).mp3,Kick Out The Jams (Original Uncensored Version 1968).mp3,MC5,spotify:artist:4WquJweZPIK9qcfVFhTKvf,MC5 & The Ultimate Garage Rock Collection,2009-01-01,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918,0.33,0.8,1,-11.925,1,0.0628,0.0633,0.127,0.349,0.629,142.918
glam metal,Crazy Night,,./scrapes/glam metal/Crazy Night.mp3,Crazy Night.mp3,LOUDNESS,spotify:artist:2bjzKs28cL5EVKB0xqUGuJ,Racing - Limited Edition,2004-11-25,0.45,0.964,4,-3.509,0,0.0533,0.0127,0.00268,0.339,0.62,137.043,0.45,0.964,4,-3.509,0,0.0533,0.0127,0.00268,0.339,0.62,137.043
hard rock,Crazy Night,,./scrapes/hard rock/Crazy Night.mp3,Crazy Night.mp3,LOUDNESS,spotify:artist:2bjzKs28cL5EVKB0xqUGuJ,Racing - Limited Edition,2004-11-25,0.45,0.964,4,-3.509,0,0.0533,0.0127,0.00268,0.339,0.62,137.043,0.45,0.964,4,-3.509,0,0.0533,0.0127,0.00268,0.339,0.62,137.043
j-metal,Crazy Night,,./scrapes/j-metal/Crazy Night.mp3,Crazy Night.mp3,LOUDNESS,spotify:artist:2bjzKs28cL5EVKB0xqUGuJ,Racing - Limited Edition,2004-11-25,0.45,0.964,4,-3.509,0,0.0533,0.0127,0.00268,0.339,0.62,137.043,0.45,0.964,4,-3.509,0,0.0533,0.0127,0.00268,0.339,0.62,137.043
japanese heavy metal,Crazy Night,,./scrapes/japanese heavy metal/Crazy Night.mp3,Crazy Night.mp3,LOUDNESS,spotify:artist:2bjzKs28cL5EVKB0xqUGuJ,Racing - Limited Edition,2004-11-25,0.45,0.964,4,-3.509,0,0.0533,0.0127,0.00268,0.339,0.62,137.043,0.45,0.964,4,-3.509,0,0.0533,0.0127,0.00268,0.339,0.62,137.043
metal,Crazy Night,,./scrapes/metal/Crazy Night.mp3,Crazy Night.mp3,LOUDNESS,spotify:artist:2bjzKs28cL5EVKB0xqUGuJ,Racing - Limited Edition,2004-11-25,0.45,0.964,4,-3.509,0,0.0533,0.0127,0.00268,0.339,0.62,137.043,0.45,0.964,4,-3.509,0,0.0533,0.0127,0.00268,0.339,0.62,137.043
neo classical metal,Crazy Night,,./scrapes/neo classical metal/Crazy Night.mp3,Crazy Night.mp3,LOUDNESS,spotify:artist:2bjzKs28cL5EVKB0xqUGuJ,Racing - Limited Edition,2004-11-25,0.45,0.964,4,-3.509,0,0.0533,0.0127,0.00268,0.339,0.62,137.043,0.45,0.964,4,-3.509,0,0.0533,0.0127,0.00268,0.339,0.62,137.043
